employee_id,gender_binary,Cad Count,Complaints Count Sus,Complaints Count,Highest Rank,Io Report Count,Dollars Earned (Gross),Certifications Count,Unit Count,Military Experience,Hours Worked,Max. Comp. Rate,Promotion Count,American Indian/Alaska Native,Asian,Black or African American,Hispanic or Latino,Nat Hawaiian/Oth Pac Islander,Two or More Races,Unknown,White,Last Pay Year,Year of Birth
17496,0,7566,6,16,4,809,689223.81,2,5,0,14619.7,66.48,3,0,0,0,0,0,1,0,0,2024,1997
13203,0,8888,5,8,4,454,670508.26,4,5,0,13480.75,66.48,3,0,0,0,0,0,0,0,1,2024,1975
17952,1,7210,3,7,5,497,656591.72,5,5,0,14082,66.48,5,0,0,0,0,0,0,0,1,2024,1981
13254,0,5827,0,1,6,615,659377,2,7,1,14389,69.09,5,0,0,0,0,0,0,0,1,2024,1994
13092,0,7299,2,8,4,544,591912.88,4,5,0,12273.6,66.48,3,0,0,0,0,0,0,0,1,2024,1989
13035,1,7751,0,8,4,565,588064.17,5,3,0,12240.5,66.48,3,0,0,0,0,0,0,0,1,2024,1995
15843,0,8242,2,5,4,603,611705.95,3,3,0,11665.5,67.46,2,0,0,0,0,0,0,0,1,2024,1987
17654,0,1135,0,1,3,140,116731.85,0,3,0,3090,42.96,2,0,0,0,0,0,0,0,1,2020,1993
14060,0,7832,13,21,5,948,641514.3,3,5,0,13002.25,66.48,4,0,0,0,0,0,0,0,1,2024,1987
16182,0,711,1,1,3,114,111189.72,0,5,0,3075.25,42.96,2,0,0,0,0,0,0,0,1,2020,1984
17748,0,5970,3,3,4,715,559201.29,4,3,0,12030.25,66.48,3,0,0,0,0,0,0,0,1,2024,1986
16690,0,8110,1,7,4,740,556466.67,5,3,0,11768.31,66.48,3,0,0,0,0,0,0,0,1,2024,1994
15573,0,8669,4,8,4,755,586394.83,4,4,0,12711.5,66.48,3,0,0,0,0,0,0,0,1,2024,1996
15179,1,712,1,1,4,78,127287.1,0,3,0,2647.5,53.5,2,0,0,1,0,0,0,0,0,2020,1964
13621,1,4968,3,4,4,505,640531.69,4,4,0,11516.75,68.59,2,0,0,1,0,0,0,0,0,2024,1976
17272,1,5782,5,5,4,638,545302.98,4,3,0,11661.75,62.17,3,0,0,0,0,0,0,0,1,2024,1996
16859,0,5522,1,2,5,735,648619.81,4,4,0,13165.45,63.48,4,0,0,0,0,0,0,1,0,2024,1996
16962,0,79,0,2,2,13,127688.16,0,2,0,3427,42.96,1,0,0,0,1,0,0,0,0,2021,1989
12690,0,1055,0,0,3,163,124437.18,0,3,0,3219.75,42.96,2,0,0,0,0,0,1,0,0,2020,1994
18088,0,7002,0,1,4,424,862133.99,5,5,0,14417.75,66.48,2,0,0,1,0,0,0,0,0,2024,1989
15327,0,8118,3,4,4,678,554389.89,5,4,0,11679.75,62.17,3,0,0,0,0,0,0,0,1,2024,1979
13297,1,0,0,0,2,0,40680,0,2,1,1312,40.06,1,0,1,0,0,0,0,0,0,2020,1994
13116,0,5458,0,2,4,629,590671.26,4,5,0,12365.75,62.17,3,0,0,0,0,0,0,0,1,2024,1988
12977,0,4969,3,3,4,706,543006.04,4,4,1,11513.5,62.17,3,0,1,0,0,0,0,0,0,2024,1988
15111,1,4414,1,2,4,457,467873.69,4,6,0,10657.36,62.17,3,0,0,0,0,0,0,0,1,2024,1997
14514,0,7645,0,4,4,528,513274.58,6,3,0,10930,62.17,3,0,0,0,0,0,1,0,0,2024,1995
14201,0,7308,0,7,4,550,530377.15,4,4,1,11216.25,68.59,3,0,0,0,0,0,0,0,1,2024,1987
13987,0,355,0,0,3,87,100851.3,0,3,0,2748.75,42.96,2,0,1,0,0,0,0,0,0,2020,1994
12810,0,6436,1,2,4,513,561204.42,4,5,1,11642.75,62.17,2,0,0,0,0,0,0,0,1,2024,1987
14560,0,5454,0,2,4,414,777092.37,3,3,0,13298.31,66.48,2,0,0,1,0,0,0,0,0,2024,1983
13325,0,7307,0,0,4,473,481792.49,3,3,0,10648.5,62.17,3,0,0,0,0,0,0,0,1,2024,1994
17324,0,289,0,0,2,64,64648.7,0,2,0,1897.5,40.06,1,0,1,0,0,0,0,0,0,2020,1991
16263,1,5675,4,7,4,641,525417.4,3,5,0,11213,62.17,3,0,0,0,0,0,0,0,1,2024,1976
13499,0,6101,0,1,4,685,504329.43,3,3,1,10942.4,62.17,3,0,1,0,0,0,0,0,0,2024,1989
12848,0,6677,2,4,4,758,484497.76,5,5,0,10641.25,62.17,3,0,1,0,0,0,0,0,0,2024,1996
15988,0,6307,0,4,4,711,617414.9,6,4,0,12582.5,62.17,3,0,0,0,0,0,0,0,1,2024,1994
15442,0,7389,1,4,4,653,528560.31,5,3,0,11244.75,62.17,3,0,0,0,0,0,0,0,1,2024,1994
16416,0,5002,1,1,4,266,489938.51,0,4,0,10691,62.17,3,0,0,0,0,0,0,0,1,2024,1996
14871,0,6643,5,9,7,562,825510.89,2,4,1,14012,68.59,4,0,0,0,0,0,0,0,1,2024,1987
15184,0,6397,1,8,5,562,753272.2,1,3,0,12973.5,66.48,3,0,0,0,0,0,1,0,0,2024,1988
14313,0,6034,0,0,4,407,655958.86,1,3,0,11825.76,66.48,2,0,0,0,0,0,0,0,1,2024,1992
17689,0,7803,3,5,4,908,656979.04,5,5,0,13115,62.17,3,0,0,0,0,0,0,0,1,2024,1997
13290,0,5827,1,2,5,526,475455.65,3,5,1,10620.75,62.17,4,0,0,0,0,0,0,1,0,2024,1985
14530,0,329,2,2,2,82,73856.23,0,2,0,2104.5,40.06,1,0,1,0,0,0,0,0,0,2020,1994
18293,0,7018,0,2,4,599,456854.44,4,3,0,10277.5,62.17,3,0,0,0,0,0,0,0,1,2024,1990
15983,0,6934,3,3,4,1002,670115.77,3,3,0,13268.77,62.17,3,0,0,1,0,0,0,0,0,2024,1992
16144,0,1250,1,1,4,167,176459.46,0,3,1,4580.5,44.01,3,0,0,0,0,0,0,1,0,2021,1975
16039,0,6045,2,3,4,483,477181.74,3,3,0,10683,62.17,3,0,0,0,0,0,0,0,1,2024,1993
16778,0,6279,1,3,4,697,544771.16,5,3,0,11406.25,62.17,3,0,0,0,0,0,0,0,1,2024,1995
14326,0,6584,3,4,4,692,488977.48,5,3,1,10500.5,62.17,3,0,0,0,0,0,0,0,1,2024,1995
17254,0,4668,3,6,4,526,435032.81,0,4,1,9688,50.03,3,0,0,0,0,0,1,0,0,2023,1987
17190,0,999,5,5,3,145,127092.97,0,3,0,3304,42.96,2,0,0,1,0,0,0,0,0,2021,1996
18189,0,6660,2,4,4,521,669846.57,1,4,1,13104,62.17,3,0,0,0,0,0,1,0,0,2024,1994
15849,0,6129,9,14,4,625,450774.32,1,4,0,9954,62.17,3,0,0,0,0,0,0,0,1,2024,1992
17784,0,8138,4,8,4,858,491959.37,1,4,0,10558.75,62.17,3,0,0,0,0,0,0,0,1,2024,1994
14466,0,4849,2,2,4,472,451716.94,4,4,0,10169.75,62.17,3,0,0,1,0,0,0,0,0,2024,1991
15174,0,5381,0,1,4,549,454744.76,5,4,0,10175.8,62.17,3,0,0,0,0,0,0,1,0,2024,1991
15718,0,0,0,0,2,0,50326.08,0,2,0,1568,40.06,1,0,0,0,0,0,0,0,1,2020,1996
15431,0,4263,2,6,4,487,428589.97,2,3,0,10423.5,62.17,3,0,1,0,0,0,0,0,0,2024,1993
18237,0,3778,1,1,5,350,497339.38,2,4,1,11440.8,62.17,4,0,0,0,0,0,0,1,0,2024,1988
16068,1,5373,1,1,4,536,467383.29,5,3,0,10515.5,62.17,3,0,0,0,0,0,0,0,1,2024,1987
16627,0,140,0,0,2,35,77286.92,0,2,1,2297,40.06,1,0,1,0,0,0,0,0,0,2020,1990
16491,0,6549,2,7,4,585,521891.23,5,3,0,11001.25,62.17,3,0,0,0,0,0,0,0,1,2024,1995
14151,1,4939,5,7,4,801,442670.69,2,4,0,9980.25,62.17,3,0,0,0,0,0,0,0,1,2024,1986
14856,1,0,0,0,2,0,69154.28,0,2,0,2046,40.06,1,0,0,0,0,0,0,0,1,2020,1992
17162,0,4067,4,4,4,407,458181.99,4,5,0,10475.5,62.17,3,0,0,0,0,0,0,0,1,2024,1995
14419,0,830,1,1,4,121,441007.5,0,3,0,8952.25,53.5,2,0,0,1,0,0,0,0,0,2024,1992
14381,0,448,0,0,3,79,63397.63,0,2,0,1478.5,44.91,1,0,0,0,0,0,0,0,1,2020,1994
15127,0,5602,4,5,4,710,530458.82,2,6,1,9910.75,66.48,2,0,0,0,0,0,0,0,1,2024,1978
13680,1,1896,1,1,4,229,208590.7,0,4,0,5273.5,44.01,3,0,0,0,0,0,0,0,1,2022,1997
14029,0,6239,0,0,4,616,581483.06,3,3,1,11879.25,62.17,3,0,0,0,0,0,1,0,0,2024,1992
15362,0,3844,0,1,4,374,374355.58,4,3,1,10066.75,62.17,2,0,0,0,0,0,0,0,1,2024,1994
15202,0,5269,2,4,4,680,453801.31,6,4,0,10154.5,62.17,3,0,0,0,0,0,0,0,1,2024,1996
15564,0,5502,0,0,4,447,472527.93,4,4,0,10480.25,62.17,3,0,1,0,0,0,0,0,0,2024,1988
13260,0,6082,3,6,4,685,472364.2,5,4,0,10233.75,62.17,3,0,0,0,0,0,0,1,0,2024,1995
13755,1,231,0,0,2,36,79924.75,0,2,1,2325,40.06,1,0,0,0,0,0,0,0,1,2021,1995
14307,0,4628,0,0,4,565,461842.17,5,3,0,10247.75,62.17,3,0,0,0,0,0,0,0,1,2024,1989
14545,0,1818,0,0,4,0,192904.15,0,3,0,4651.5,44.01,3,0,0,0,0,0,0,1,0,2021,1998
12864,0,6559,1,1,4,452,672057.48,4,4,0,13761.5,62.17,3,0,0,0,1,0,0,0,0,2024,1992
17244,0,1771,0,0,4,212,208405.85,0,3,0,5258,45.96,3,0,0,0,0,0,0,1,0,2022,1993
13221,1,3308,3,4,4,605,404880.9,1,3,1,9812.25,62.17,3,0,0,0,0,0,0,0,1,2024,1993
13632,0,3825,0,1,4,611,417630.35,6,3,0,9407,62.17,3,0,0,0,0,0,1,0,0,2024,1992
16499,0,4252,0,0,4,397,440574.36,0,5,0,9931.25,62.17,3,0,0,0,0,0,0,0,1,2024,1996
16374,0,3729,2,7,4,307,424394.77,4,3,0,9682.75,62.17,3,0,0,0,1,0,0,0,0,2024,1997
15343,0,3774,0,0,4,333,314091.1,3,3,1,6839.25,57.11,3,0,0,0,1,0,0,0,0,2024,1991
15763,0,7639,5,7,4,537,599291.65,4,3,0,10570.5,66.48,2,0,1,0,0,0,0,0,0,2024,1992
13090,0,6494,3,7,4,880,434033.38,3,3,0,9747.25,62.17,3,0,0,0,0,0,1,0,0,2024,1994
16223,0,5858,2,4,4,732,553940.44,6,3,1,11385.25,62.17,3,0,0,0,1,0,0,0,0,2024,1979
14231,0,6356,0,1,4,504,455882.28,5,3,0,10003,62.17,3,0,0,0,1,0,0,0,0,2024,1997
16623,1,5191,0,0,5,479,416296.01,4,4,0,9514.25,62.17,4,0,0,0,0,0,0,0,1,2024,1995
16801,0,6079,7,7,4,608,485493.66,4,3,0,10384,62.17,3,0,0,0,1,0,0,0,0,2024,1995
14672,0,106,0,0,2,20,69183.66,0,2,0,2047,40.06,1,0,0,0,0,0,0,0,1,2021,1974
17887,0,4035,0,1,4,532,417484.3,5,5,1,9467.5,62.17,3,0,0,0,0,0,0,0,1,2024,1980
15126,0,4597,0,1,4,641,393388.58,5,4,0,9296.75,62.17,3,0,0,0,0,0,0,1,0,2024,1986
17183,0,4407,4,6,4,642,503050.58,4,3,1,10621.75,62.17,3,0,0,0,0,0,0,0,1,2024,1997
14462,0,5205,1,5,4,487,481568.21,6,4,0,10329.75,62.17,3,0,0,0,0,0,0,0,1,2024,1993
15635,0,4523,1,4,5,616,458001.9,4,4,0,10421.75,62.17,4,0,0,0,0,0,0,0,1,2024,1977
13576,0,5298,0,0,4,686,420322.15,4,3,0,9462.25,62.17,3,0,1,0,0,0,0,0,0,2024,1997
15679,0,5497,1,1,4,808,495115.19,4,3,0,10946.5,62.17,3,0,0,0,0,0,0,0,1,2024,1998
14883,0,4559,2,4,4,590,500763.56,4,4,0,10656.25,59.25,3,0,0,0,1,0,0,0,0,2024,1986
16310,0,4046,0,0,4,416,426938.82,5,3,0,9614.5,62.17,3,0,0,0,0,0,0,0,1,2024,1990
14429,0,979,0,1,4,195,132379.36,0,3,0,3580.5,42.96,3,0,0,0,0,0,0,0,1,2021,1981
15690,0,3659,2,3,4,345,408394.17,4,3,1,9399.8,62.17,3,0,0,1,0,0,0,0,0,2024,1991
16266,0,3748,2,5,4,441,479021.78,5,4,0,10350.25,59.25,3,0,0,0,0,0,1,0,0,2024,1991
15041,0,4495,7,7,4,429,412181.08,2,4,0,9312,59.25,3,0,0,0,0,0,0,0,1,2024,1980
17050,0,5278,1,7,4,409,432659.8,2,3,0,9658,59.25,3,0,0,0,0,0,0,0,1,2024,1990
14505,0,305,0,0,2,58,85908.21,0,2,0,2580,40.06,1,0,0,0,0,0,0,0,1,2021,1998
17271,0,5440,1,7,5,661,554346.42,6,4,0,10031.5,66.48,4,0,0,0,1,0,0,0,0,2024,1990
13630,1,4146,1,2,4,547,457575.31,5,5,0,10050.25,59.25,3,0,0,0,0,0,0,0,1,2024,1990
13047,0,6163,1,4,4,574,474503.23,0,3,1,10268,59.25,3,0,0,0,1,0,0,0,0,2024,1989
13747,0,503,0,0,2,93,120491.75,0,2,1,3402.5,42.96,1,0,0,0,0,0,0,0,1,2021,1974
17694,1,3131,0,3,5,330,372753.59,1,6,0,9287,59.25,4,0,0,0,0,0,0,0,1,2024,1990
17543,0,4436,0,3,4,678,421262.16,5,4,0,9434.5,59.25,3,0,1,0,0,0,0,0,0,2024,1987
17317,0,336,0,0,2,59,136462.28,0,2,0,4039,42.96,1,0,0,0,0,0,0,0,1,2022,1994
14134,0,5093,0,5,4,529,413875.58,5,4,0,9392.75,59.25,3,0,0,0,0,0,0,0,1,2024,1998
17475,0,0,0,0,2,0,71806.32,0,2,0,2200,40.06,1,0,0,0,0,0,0,0,1,2022,1986
16330,0,4753,1,4,4,531,420977.12,4,3,0,9434.25,59.25,3,0,0,0,0,0,0,0,1,2024,1988
18221,0,2998,3,6,4,319,413121.52,1,3,0,9314.75,59.25,3,0,0,1,0,0,0,0,0,2024,1994
13042,1,2416,0,0,4,221,225632.84,2,3,0,5513.5,57.11,2,0,0,0,0,0,0,0,1,2024,1982
13432,0,4519,2,6,4,527,335672.98,4,4,0,7477.25,59.25,3,0,0,0,1,0,0,0,0,2024,1989
15272,1,4413,0,1,4,520,329956.07,4,3,0,7369.5,59.25,3,0,0,0,0,0,0,0,1,2024,1998
18199,1,3210,0,0,4,355,322482.99,3,4,0,7995.75,59.25,3,0,0,0,0,0,0,0,1,2024,1987
12701,0,3923,0,0,4,470,329081.39,5,3,1,7325.25,59.25,3,0,1,0,0,0,0,0,0,2024,1989
17360,1,1606,1,1,4,185,292494.09,1,3,0,7124.5,57.11,3,0,0,0,0,0,0,0,1,2024,1980
13193,0,3787,2,6,4,496,358387.52,5,4,0,7803.25,59.25,3,0,0,1,0,0,0,0,0,2024,1992
16936,0,5420,4,4,4,587,342329.12,4,3,0,7591.81,59.25,3,0,0,0,0,0,0,0,1,2024,1986
16681,0,3855,0,2,4,516,359453.74,5,4,1,7824.25,59.25,3,0,0,0,0,0,1,0,0,2024,1992
17482,0,3981,1,5,4,444,353972.24,4,4,0,7723,51.39,3,0,0,0,1,0,0,0,0,2024,1983
14651,0,6219,0,5,4,621,427872.55,2,3,0,8789,59.25,3,0,0,0,0,0,0,0,1,2024,1990
16871,0,278,0,1,2,60,98110.72,0,2,1,2609,42.96,1,0,0,0,0,0,0,0,1,2022,1988
17474,0,6005,1,1,4,668,402280.28,3,4,1,8431.75,59.25,3,0,1,0,0,0,0,0,0,2024,1993
15395,0,2321,0,1,4,265,222255.64,1,4,0,7086.5,59.25,3,0,0,0,0,0,1,0,0,2024,1982
13748,0,4963,0,2,4,553,453602.43,5,4,0,9179.31,59.25,3,0,0,0,0,0,0,0,1,2024,1993
14511,0,3678,1,2,4,454,337988.33,5,3,0,7515.75,59.25,3,0,0,1,0,0,0,0,0,2024,1983
15059,0,3677,1,2,4,540,301657.26,4,3,0,7614,59.25,3,0,0,0,0,0,0,0,1,2024,1984
15730,0,4322,2,2,4,502,332288.82,3,4,0,7462.25,59.25,3,0,0,0,0,1,0,0,0,2024,1994
13217,0,5235,1,6,4,377,379895,5,3,0,8096.75,59.25,3,0,0,0,0,0,0,0,1,2024,1997
17734,0,4813,0,1,4,679,351489.94,1,3,0,7716.25,59.25,3,0,0,0,0,0,0,0,1,2024,1991
13553,0,3679,0,1,4,487,320607.32,4,4,0,7256.25,59.25,3,0,1,0,0,0,0,0,0,2024,1992
14024,0,6089,1,2,5,557,474499.45,4,4,1,9559.25,59.25,4,0,0,0,0,0,0,0,1,2024,1989
15785,1,4393,1,5,4,552,378238.85,2,3,0,8047.75,59.25,3,0,0,0,0,0,0,0,1,2024,1968
14398,0,4394,1,2,4,370,334564.28,4,3,0,7323.25,59.25,3,0,0,0,0,0,0,0,1,2024,1994
16870,0,3910,1,1,4,610,335652.27,3,3,0,7326.75,59.25,3,0,0,1,0,0,0,0,0,2024,1997
16807,0,163,0,0,2,26,56421.91,0,2,1,1562,40.06,1,0,0,0,0,0,1,0,0,2022,1984
17206,1,3588,0,0,4,477,348416.07,1,4,0,7563.75,59.25,3,0,0,0,0,0,0,0,1,2024,1990
14472,0,4037,4,5,4,441,297276.23,0,3,0,6849.25,47.69,3,0,0,0,0,0,0,0,1,2024,1997
17465,1,3703,0,1,4,434,336822.33,3,4,0,7370.75,59.25,3,0,0,0,0,0,0,0,1,2024,1986
17388,0,4198,0,0,4,508,318080.32,3,3,0,7253.75,59.25,3,0,0,0,0,0,0,0,1,2024,1996
15657,0,3470,1,2,5,356,287299.65,3,4,0,6488,59.25,4,0,0,0,0,0,0,0,1,2024,1976
16938,1,4877,2,4,4,476,313821.74,2,5,0,6908,57.11,3,0,0,0,0,0,0,0,1,2024,1999
12785,0,376,0,0,2,94,65810.51,0,2,0,1812,40.06,1,0,0,0,0,0,0,0,1,2022,1982
16774,0,3188,1,2,4,289,309998.16,2,3,0,6877.05,57.11,3,0,0,0,0,0,0,0,1,2024,1996
16890,0,5159,2,5,4,508,353717.49,2,4,0,6902.75,62.17,2,0,0,0,0,0,0,0,1,2024,1993
13863,1,1440,0,0,4,208,130383.33,0,3,0,3280.75,44.01,3,0,0,0,0,0,0,0,1,2023,1990
14499,0,5134,5,6,4,420,389064.77,2,3,0,7965.5,57.11,3,0,0,0,1,0,0,0,0,2024,1994
16684,0,4182,0,3,4,418,300472.9,2,3,0,6629,57.11,3,0,0,0,0,0,0,0,1,2024,2000
12804,0,4346,3,3,4,491,299117.96,4,3,0,6654,57.11,3,0,1,0,0,0,0,0,0,2024,1997
16030,0,625,0,0,2,113,104553.87,0,2,0,2752.5,42.96,0,0,1,0,0,0,0,0,0,2022,1996
16884,0,2654,2,2,4,317,239332.88,0,3,0,5313.5,45.96,2,0,0,0,0,0,0,0,1,2023,1994
12888,0,4221,0,3,4,411,320872.2,3,3,0,6873.25,57.11,3,0,0,0,0,0,1,0,0,2024,1992
14077,0,699,0,0,2,120,120317.84,0,2,0,3593,42.96,1,0,0,0,0,0,0,0,1,2023,1990
15016,0,4044,1,2,4,485,273690.12,3,3,1,6199,57.11,3,0,1,0,0,0,0,0,0,2024,1996
15274,0,300,0,0,2,63,78202.31,0,2,0,2150.5,42.96,0,0,0,0,0,0,0,0,1,2022,2000
17118,0,3784,3,3,4,410,288248.75,3,3,0,6367,57.11,3,0,0,0,0,0,0,0,1,2024,1995
14656,0,3174,3,4,4,366,253895.72,2,4,0,6077.75,57.11,3,0,0,0,1,0,0,0,0,2024,1998
15984,0,3193,2,3,5,612,280172.5,2,4,0,6319.5,57.11,4,0,0,0,0,0,0,0,1,2024,1993
13168,0,166,0,0,2,16,79107.75,0,2,0,2176.25,42.96,1,0,1,0,0,0,0,0,0,2022,1970
13616,0,3794,4,5,4,274,266539.92,2,2,0,5964,57.11,2,0,0,0,0,0,0,0,1,2024,1998
17522,0,0,0,0,2,0,39210,0,2,0,1154,40.06,1,0,1,0,0,0,0,0,0,2022,1997
14018,0,3155,2,8,4,398,272376.32,1,2,0,6107.75,57.11,2,0,0,0,1,0,0,0,0,2024,1987
14914,0,3120,0,0,4,443,294699.9,2,3,1,6429.75,57.11,3,0,1,0,0,0,0,0,0,2024,1988
16121,0,141,0,0,2,19,44360.62,0,2,0,1225,40.06,1,0,0,0,0,0,0,0,1,2022,1994
14517,0,1471,0,1,4,193,247708.77,0,3,0,5629.75,57.11,4,0,0,0,1,0,0,0,0,2024,1997
12732,0,2910,1,1,4,324,290114.19,2,3,0,6167,57.11,3,0,0,0,0,0,0,0,1,2024,1994
17711,0,4712,3,5,4,515,283155.04,2,3,0,6147.25,57.11,3,0,0,0,0,0,1,0,0,2024,1997
17673,1,3101,1,1,4,294,237488.87,3,3,0,5446,57.11,3,0,0,0,0,0,0,0,1,2024,1998
14106,0,647,0,0,2,150,110907.41,0,2,0,2863.75,42.96,1,0,0,0,0,0,0,0,1,2023,1995
17691,0,5052,1,2,4,371,303386.73,3,3,0,6390.25,57.11,3,0,0,0,0,0,0,0,1,2024,1977
14868,0,2453,0,0,4,213,213932.71,1,3,0,5323,57.11,3,0,0,0,0,0,0,0,1,2024,1989
16814,0,695,0,0,3,128,94296.1,0,3,0,2406.5,42.96,2,0,0,0,0,0,1,0,0,2023,1989
12745,1,2637,0,0,4,279,241741.36,2,3,0,5532.5,57.11,3,0,0,0,0,0,1,0,0,2024,1980
14933,0,437,0,0,2,67,65817.64,0,2,0,1813,40.06,1,0,0,0,0,1,0,0,0,2022,1981
16002,0,2973,0,0,4,336,233045.62,3,3,0,5198.75,57.11,2,0,0,0,0,0,0,0,1,2024,1989
15740,0,3859,2,2,4,495,257321.01,2,3,0,5677.5,57.11,3,0,0,0,0,0,0,0,1,2024,1989
14940,0,2648,1,1,4,383,230164.84,3,3,0,5280.25,57.11,3,0,0,0,0,0,0,0,1,2024,1990
14464,0,2538,0,1,4,353,206546.95,2,3,0,4890,57.11,3,0,0,0,0,0,0,0,1,2024,1982
16234,0,2749,0,0,4,326,218395.78,3,3,0,5064.75,57.11,3,0,0,0,0,0,0,0,1,2024,1987
15634,0,3500,1,2,4,352,232188.88,2,3,0,5279.75,57.11,3,0,0,0,0,0,0,0,1,2024,1992
17211,0,3435,0,0,4,273,343933.2,4,2,0,5911,66.48,2,0,0,0,0,0,1,0,0,2024,1993
16302,1,2740,0,1,4,314,222736.99,2,3,0,5116.5,57.11,3,0,0,0,0,0,1,0,0,2024,1999
15255,0,1,0,0,2,0,61851.36,0,2,0,1720,40.06,1,0,0,1,0,0,0,0,0,2023,1984
16065,0,190,0,0,2,35,49385.9,0,2,0,1365,40.06,1,0,0,0,0,0,0,0,1,2022,2001
13153,0,635,0,1,2,173,116332.34,0,3,0,3052,42.96,1,0,0,0,0,1,0,0,0,2024,1984
14469,0,2879,0,1,4,196,196017.78,1,3,0,4630.25,57.11,3,0,0,0,0,0,0,0,1,2024,1998
15615,0,1371,0,1,3,123,122548.15,0,3,0,2995.5,42.96,2,0,0,0,0,0,0,0,1,2023,1996
16258,0,3110,0,0,4,281,217141.28,2,3,1,4905.75,57.11,3,0,0,0,0,0,0,0,1,2024,1997
16196,0,0,0,0,2,0,79639.52,0,2,0,2102,42.96,1,0,1,0,0,0,0,0,0,2023,1988
14609,1,2849,2,2,4,414,197534.62,2,3,0,4584.25,57.11,3,0,0,0,0,0,0,0,1,2024,1996
13438,0,0,0,0,2,0,71281.76,0,2,0,2012,40.06,1,0,0,0,1,0,0,0,0,2023,1999
14437,0,2193,0,2,4,519,188823.75,1,4,1,4464,57.11,3,0,0,0,0,0,0,0,1,2024,1986
16006,0,751,0,1,2,110,133056.73,2,2,0,4373.5,53.39,1,0,0,1,0,0,0,0,0,2024,1986
15168,0,2330,0,0,4,209,217895.34,2,2,0,4930.79,57.11,2,0,0,0,0,0,1,0,0,2024,1989
15700,0,2221,3,4,4,242,243608.71,2,2,0,4521.5,66.48,2,0,0,1,0,0,0,0,0,2024,1991
13319,0,2240,0,1,4,358,181514.18,2,3,0,4322.75,54.69,3,0,0,0,1,0,0,0,0,2024,1993
16165,0,2631,3,3,4,317,211551.79,2,3,0,4768.5,54.69,3,0,0,0,1,0,0,0,0,2024,1996
15646,0,218,0,0,2,44,97462.92,0,2,1,2786.5,42.96,1,0,0,0,1,0,0,0,0,2023,1995
13384,0,575,0,1,2,107,132851.16,0,2,1,3489,42.96,0,0,0,0,0,0,1,0,0,2024,1994
16552,1,1796,0,0,4,313,165412.82,3,3,0,4065.25,54.69,3,0,0,0,1,0,0,0,0,2024,1984
17417,0,2012,0,0,4,192,180607.86,2,2,0,4321,54.69,2,0,0,0,0,0,0,0,1,2024,2000
15465,0,1929,1,1,4,281,165223.25,2,2,0,4032.5,54.69,2,0,0,0,0,0,0,0,1,2024,1999
16029,0,0,0,0,2,0,40117.12,0,1,0,1168,40.06,0,0,0,0,0,0,0,0,1,2023,1980
14781,0,0,0,0,2,0,69825.12,0,2,0,3974,53.39,0,0,0,0,0,0,0,0,1,2024,1995
17876,1,937,0,0,4,134,154383.59,2,4,0,3789.25,54.69,3,0,0,0,0,0,0,0,1,2024,1987
13334,0,1858,0,0,4,207,161630.8,3,4,0,3864,54.69,3,0,0,1,0,0,0,0,0,2024,1991
13398,0,315,0,0,2,60,80494.45,0,2,0,2140.5,42.96,1,0,0,0,1,0,0,0,0,2023,1997
18238,0,573,0,0,2,111,152017.52,2,2,0,3732,53.39,1,0,0,0,0,0,0,1,0,2024,1989
16893,0,1957,0,0,4,238,154823.92,2,2,0,3763.5,54.69,2,0,1,0,0,0,0,0,0,2024,2001
17405,0,0,0,0,2,0,114750.08,0,2,0,3014,42.96,0,0,0,0,0,0,0,0,1,2024,1986
14896,0,0,0,0,2,0,65315.2,0,2,0,1814,40.06,1,0,0,0,1,0,0,0,0,2023,1986
15490,0,315,0,0,2,47,67992.23,0,2,0,1872.75,40.06,1,0,0,0,0,0,1,0,0,2023,1999
16296,1,0,0,0,2,0,52816.16,0,4,0,1564,40.06,1,0,0,0,1,0,0,0,0,2023,1990
15539,1,752,1,1,2,123,151063.26,2,2,0,3750.5,53.39,1,0,0,0,1,0,0,0,0,2024,1998
15981,0,1217,0,0,4,224,142930.7,2,3,0,3481.25,54.69,3,0,0,1,0,0,0,0,0,2024,1995
16084,1,1503,0,0,4,250,155190.35,2,3,0,3676.5,54.69,3,0,0,0,0,0,0,0,1,2024,1987
14276,1,33,0,0,2,6,113558.9,2,3,0,3223,53.39,1,0,0,0,0,0,0,0,1,2024,1995
16908,1,1342,0,0,4,143,137963.53,2,2,0,3358.5,54.69,3,0,0,0,1,0,0,0,0,2024,1993
14795,0,1163,0,0,4,192,130793.54,2,3,1,3245,54.69,3,0,0,0,0,0,0,1,0,2024,1992
16045,0,147,0,0,2,29,37245.79,0,1,0,941.5,40.06,0,0,1,0,0,0,0,0,0,2023,1997
17803,0,698,0,0,2,129,120171.33,0,2,0,3093,46.3,1,0,1,0,0,0,0,0,0,2024,1995
14692,0,947,0,0,3,385,124629.45,2,3,0,3145.5,53.39,2,0,0,1,0,0,0,0,0,2024,2000
17365,0,960,0,0,3,153,125227.12,2,3,0,3163,53.39,2,0,0,0,0,0,1,0,0,2024,1995
17420,0,1410,0,0,3,156,128871.46,2,3,0,3213,53.39,2,0,0,0,0,0,0,0,1,2024,1999
13998,0,1406,0,0,3,196,139171.2,2,3,1,3326,53.39,2,0,0,0,0,1,0,0,0,2024,1988
